"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
256,2013,3,11,15,139,157,159,94,1300,79,10.2,1007.2,-9,0,"WNW",1.3,"Huairou"
257,2013,3,11,16,139,164,150,92,1300,77,9.9,1006.3,-8.7,0,"NW",1.7,"Huairou"
258,2013,3,11,17,139,174,139,98,1300,71,8.7,1006.8,-8.4,0,"W",0.8,"Huairou"
259,2013,3,11,18,140,211,109,109,1300,56,7.8,1007,-7.5,0,"NW",1,"Huairou"
260,2013,3,11,19,153,218,95,119,1500,47,7.2,1007.5,-6.5,0,"NW",1.3,"Huairou"
261,2013,3,11,20,165,199,82,116,1899,47,7,1007.4,-6.7,0,"NE",1,"Huairou"
262,2013,3,11,21,208,246,80,118,2799,47,7.5,1007.1,-5.3,0,"NE",0.5,"Huairou"
263,2013,3,11,22,199,238,77,119,2299,47,7.5,1006.7,-4.6,0,"E",0.7,"Huairou"
264,2013,3,11,23,182,219,67,107,1800,47,7.6,1005.7,-4.2,0,"NNW",0.9,"Huairou"
265,2013,3,12,0,169,204,54,100,1800,47,6.1,1004.8,-3.6,0,"WNW",1.6,"Huairou"
266,2013,3,12,1,161,182,51,96,1800,47,5.8,1004.2,-4.1,0,"W",1.7,"Huairou"
267,2013,3,12,2,151,171,45,90,1700,47,5.8,1003.2,-4.1,0,"W",1.1,"Huairou"
268,2013,3,12,3,136,150,49,90,1500,47,5.7,1003.1,-3.7,0,"WNW",1.1,"Huairou"
269,2013,3,12,4,131,149,53,91,1399,47,5.1,1003.3,-1.8,0,"SSE",1.8,"Huairou"
270,2013,3,12,5,127,144,40,90,1399,47,4.6,1003.4,-0.6,0,"ESE",2.3,"Huairou"
271,2013,3,12,6,116,135,56,103,1300,47,3.4,1003.4,2.8,0,"WNW",1.8,"Huairou"
272,2013,3,12,7,99,109,22,99,1200,47,2.4,1003.8,2.4,0.8,"WNW",1,"Huairou"
273,2013,3,12,8,80,83,14,96,1200,47,2.3,1004,2.3,0.3,"WNW",0.1,"Huairou"
274,2013,3,12,9,82,87,9,94,1300,47,2.6,1003.5,2.6,0.3,"ENE",1.6,"Huairou"
275,2013,3,12,10,110,87,11,99,1300,47,2.8,1004,2.8,0,"NNE",1.4,"Huairou"
276,2013,3,12,11,109,87,13,98,1399,47,3.8,1003.7,2.8,0,"ENE",0.8,"Huairou"
277,2013,3,12,12,118,79,16,85,1200,47,4.5,1003.3,3,0,"ENE",0,"Huairou"
278,2013,3,12,13,112,71,21,78,1100,47,5.9,1003.8,2.5,0,"NW",0.6,"Huairou"
279,2013,3,12,14,117,78,17,72,1100,47,6.3,1004.3,2.9,0,"W",0.7,"Huairou"
280,2013,3,12,15,110,65,19,67,1000,47,7,1004,3.1,0,"ESE",1,"Huairou"
281,2013,3,12,16,112,73,22,68,1000,39,7.1,1004.9,3.3,0,"ENE",1.1,"Huairou"
282,2013,3,12,17,101,120,40,99,1300,22,6.7,1006.5,3.1,0,"ESE",0.6,"Huairou"
283,2013,3,12,18,118,125,28,96,1300,16,6.5,1007.9,2.2,0,"NE",2.4,"Huairou"
284,2013,3,12,19,137,125,25,89,1399,16,5.2,1009.4,1.3,0,"NNE",2.4,"Huairou"
285,2013,3,12,20,66,42,22,53,700,28,5.3,1011.1,-4.3,0,"NE",3,"Huairou"
286,2013,3,12,21,37,25,22,45,500,31,4.6,1012.7,-8.2,0,"N",3.2,"Huairou"
287,2013,3,12,22,46,60,19,42,800,31,4.9,1013.8,-11.7,0,"NNE",4.7,"Huairou"
288,2013,3,12,23,12,61,48,22,300,70,4.1,1014.5,-12,0,"NE",3.1,"Huairou"
289,2013,3,13,0,3,6,17,9,200,82,3.1,1015.5,-12.4,0,"N",2.4,"Huairou"
290,2013,3,13,1,3,6,14,11,300,82,2.2,1015.9,-12.1,0,"NNE",3.3,"Huairou"
291,2013,3,13,2,3,6,14,11,200,82,0.8,1015.9,-12.3,0,"ENE",2,"Huairou"
292,2013,3,13,3,3,6,20,16,NA,82,-0.6,1016.6,-12,0,"NE",1.3,"Huairou"
293,2013,3,13,4,3,6,20,17,200,82,-2.3,1017.6,-8.8,0,"NW",1.5,"Huairou"
294,2013,3,13,5,13,16,21,21,300,82,-3.6,1018.4,-8.3,0,"WNW",0.6,"Huairou"
295,2013,3,13,6,11,15,18,30,400,82,-3.1,1019.3,-9.2,0,"NNW",2.5,"Huairou"
296,2013,3,13,7,3,12,17,34,500,82,0.8,1020.6,-12.6,0,"NE",4.5,"Huairou"
297,2013,3,13,8,17,20,23,32,500,82,2.5,1021.6,-19.5,0,"NE",6.8,"Huairou"
298,2013,3,13,9,7,14,27,21,300,82,3.6,1022.2,-19.2,0,"NE",5.8,"Huairou"
299,2013,3,13,10,3,6,19,15,200,82,4.5,1022.2,-17.2,0,"ENE",5.5,"Huairou"
300,2013,3,13,11,8,10,13,10,200,82,5.6,1021.8,-16.9,0,"E",5,"Huairou"
301,2013,3,13,12,3,6,11,8,100,84,6.4,1020.7,-16.9,0,"SE",2,"Huairou"
302,2013,3,13,13,3,6,10,7,100,88,7.4,1019.6,-16.1,0,"ESE",3.1,"Huairou"
303,2013,3,13,14,3,6,13,9,200,88,7.7,1018.9,-15.9,0,"ESE",3.6,"Huairou"
304,2013,3,13,15,3,6,13,9,NA,88,7.4,1018.8,-16.8,0,"SSE",1.6,"Huairou"
305,2013,3,13,16,3,10,15,10,200,89,7.1,1018.8,-15.7,0,"ESE",2.7,"Huairou"
306,2013,3,13,17,3,8,12,10,200,90,6.4,1019.3,-15,0,"SW",1.2,"Huairou"
307,2013,3,13,18,11,20,17,16,200,90,2.7,1020,-12.4,0,"WNW",1.5,"Huairou"
308,2013,3,13,19,17,59,10,28,300,90,1,1020.5,-11.4,0,"WNW",1.8,"Huairou"
309,2013,3,13,20,39,58,12,54,800,90,0.4,1020.9,-11.3,0,"WNW",2.4,"Huairou"
310,2013,3,13,21,39,43,10,35,700,90,-0.3,1021.1,-10.8,0,"WNW",2.1,"Huairou"
311,2013,3,13,22,33,28,8,27,500,90,-1.5,1021.5,-10.6,0,"SE",2.1,"Huairou"
312,2013,3,13,23,20,22,8,22,500,90,0.5,1021.8,-6.8,0,"ESE",0.6,"Huairou"
313,2013,3,14,0,55,100,22,71,1100,90,-0.1,1022.2,-5.3,0,"SSE",0.9,"Huairou"
314,2013,3,14,1,65,100,14,75,1300,90,-0.9,1022.3,-5.3,0,"ENE",0.7,"Huairou"
315,2013,3,14,2,63,81,16,73,1300,90,-2,1021.7,-5,0,"W",0.8,"Huairou"
316,2013,3,14,3,60,69,16,72,1300,90,-2.2,1021.3,-5.4,0,"SW",0.8,"Huairou"
317,2013,3,14,4,66,66,14,65,1300,90,-2.8,1021.1,-5.4,0,"W",1.5,"Huairou"
318,2013,3,14,5,71,74,11,63,1399,90,-3,1021.3,-5.6,0,"WNW",2.4,"Huairou"
319,2013,3,14,6,56,66,8,57,1399,90,-3.2,1021.5,-5.7,0,"W",1.4,"Huairou"
320,2013,3,14,7,53,67,8,56,1399,90,-2,1021.7,-5.2,0,"NW",0.9,"Huairou"
321,2013,3,14,8,73,75,11,55,1500,90,1.5,1021.6,-5.7,0,"SSE",1.3,"Huairou"
322,2013,3,14,9,66,81,24,54,1399,90,2.5,1021.2,-6.1,0,"SSE",1.6,"Huairou"
323,2013,3,14,10,67,77,48,51,1100,90,3.8,1020.2,-5.7,0,"SW",1.8,"Huairou"
324,2013,3,14,11,97,107,68,55,1300,90,5,1019.2,-5.7,0,"S",2.4,"Huairou"
325,2013,3,14,12,110,111,61,55,1300,90,6.1,1018.2,-5.3,0,"SSW",2.9,"Huairou"
326,2013,3,14,13,118,125,58,58,1200,90,7,1017.4,-4.4,0,"SW",2.9,"Huairou"
327,2013,3,14,14,136,154,55,72,1300,90,7.5,1016.4,-4.3,0,"SSW",2.4,"Huairou"
328,2013,3,14,15,148,154,57,85,1399,90,8,1015.7,-4.8,0,"SSW",1.5,"Huairou"
329,2013,3,14,16,152,158,57,95,1500,90,7.9,1015.1,-4.6,0,"WSW",0.8,"Huairou"
330,2013,3,14,17,134,156,61,101,1399,85,6.5,1015.1,-4.9,0,"WSW",0,"Huairou"
331,2013,3,14,18,159,182,52,113,1500,64,3.7,1015.2,-4,0,"WNW",1.4,"Huairou"
332,2013,3,14,19,167,196,38,124,1700,45,2.3,1015.5,-4,0,"WNW",1.5,"Huairou"
333,2013,3,14,20,180,188,26,117,2100,45,1.4,1015.8,-4.3,0,"WNW",1.9,"Huairou"
334,2013,3,14,21,169,180,20,109,2100,45,0.6,1015.7,-3.9,0,"WNW",1.7,"Huairou"
335,2013,3,14,22,167,168,18,103,2000,45,0.1,1015.3,-4.2,0,"WNW",2,"Huairou"
336,2013,3,14,23,160,164,16,98,2000,43,0.2,1014.9,-4.1,0,"WNW",2,"Huairou"
337,2013,3,15,0,170,144,11,81,1800,43,-0.1,1014.6,-4.4,0,"WNW",1.1,"Huairou"
338,2013,3,15,1,171,144,11,81,NA,43,-0.8,1014.3,-4.2,0,"SE",0.5,"Huairou"
339,2013,3,15,2,156,124,13,68,1399,43,-1.5,1013.5,-4,0,"WNW",0.6,"Huairou"
340,2013,3,15,3,151,124,11,66,1600,43,-1.9,1013.2,-2.9,0,"WNW",1.3,"Huairou"
341,2013,3,15,4,152,121,11,63,1500,43,-2,1013.1,-3.4,0,"NW",1,"Huairou"
342,2013,3,15,5,151,120,10,59,1500,43,-2.3,1012.9,-2.9,0,"NW",0.9,"Huairou"
343,2013,3,15,6,147,115,9,57,1500,43,-2.3,1012.9,-3.3,0,"NW",0.2,"Huairou"
344,2013,3,15,7,147,116,9,56,1600,43,-0.9,1013.3,-2,0,"SSW",0.5,"Huairou"
345,2013,3,15,8,128,135,13,59,1800,43,2.6,1013.4,-2.1,0,"WSW",0,"Huairou"
346,2013,3,15,9,137,171,43,80,2200,43,5.1,1012.6,-3.2,0,"SE",0.9,"Huairou"
347,2013,3,15,10,138,171,43,80,1899,4,7,1011.6,-3.3,0,"SSE",1.8,"Huairou"
348,2013,3,15,11,171,189,107,81,1600,18,8.6,1011.1,-3,0,"SSE",1.5,"Huairou"
349,2013,3,15,12,199,209,112,80,1600,28,9.7,1010,-2.3,0,"SSE",0.9,"Huairou"
350,2013,3,15,13,228,242,120,82,1600,41,10.5,1008.7,-2.2,0,"E",2.1,"Huairou"
351,2013,3,15,14,265,278,120,95,1800,46,11.1,1008.3,-2,0,"SSE",2.1,"Huairou"
352,2013,3,15,15,275,282,115,104,1800,58,10.9,1007.9,-1.5,0,"SSW",1.2,"Huairou"
353,2013,3,15,16,279,311,107,139,2100,58,10.6,1008.1,-2.1,0,"SW",1.2,"Huairou"
354,2013,3,15,17,311,343,93,173,2399,58,9.2,1008.6,-0.7,0,"E",1.2,"Huairou"
355,2013,3,15,18,336,381,66,178,2600,58,7,1009.1,-0.9,0,"WNW",1.4,"Huairou"
356,2013,3,15,19,323,343,43,148,2299,58,5.8,1009.9,-0.9,0,"WNW",1.4,"Huairou"
357,2013,3,15,20,337,341,37,171,3000,58,4.7,1010.8,-0.9,0,"WNW",1.9,"Huairou"
358,2013,3,15,21,318,351,31,162,3200,58,4.2,1011.7,-1.2,0,"ESE",1.1,"Huairou"
359,2013,3,15,22,312,316,31,152,2799,58,3.1,1012.2,-1.1,0,"NNW",1,"Huairou"
360,2013,3,15,23,298,304,24,134,2899,58,2.6,1012.4,-0.7,0,"WNW",2,"Huairou"
361,2013,3,16,0,307,273,22,109,2399,58,2.7,1012.7,-0.9,0,"SE",0.7,"Huairou"
362,2013,3,16,1,301,251,23,99,2200,58,2,1013.4,-1.1,0,"W",2,"Huairou"
363,2013,3,16,2,264,274,22,107,2500,58,1.3,1013.2,-0.9,0,"WNW",1.6,"Huairou"
364,2013,3,16,3,310,265,22,106,2299,58,0.8,1014,-0.5,0,"SW",0.8,"Huairou"
365,2013,3,16,4,288,249,15,87,2200,58,2.8,1014.7,-1.2,0,"N",1.5,"Huairou"
366,2013,3,16,5,259,269,35,99,2200,58,2.2,1015.5,-1.2,0,"NW",1.5,"Huairou"
367,2013,3,16,6,287,244,22,82,2000,58,3.7,1016.2,-1.1,0,"NNE",1.1,"Huairou"
368,2013,3,16,7,282,240,20,76,2100,58,4.6,1016.7,-1,0,"WNW",1.6,"Huairou"
369,2013,3,16,8,277,242,30,80,2299,58,7,1017.2,-0.7,0,"NW",0.5,"Huairou"
370,2013,3,16,9,274,234,60,74,2000,58,9.8,1017.4,-1,0,"WSW",1.3,"Huairou"
371,2013,3,16,10,253,223,83,68,1700,58,12.2,1016.9,-1,0,"SW",2.7,"Huairou"
372,2013,3,16,11,219,245,102,72,1600,58,14.2,1016.2,-1.5,0,"SSW",2.6,"Huairou"
373,2013,3,16,12,241,242,99,82,1600,63,15,1015,-2.9,0,"S",2.6,"Huairou"
374,2013,3,16,13,205,158,80,63,1300,92,14.9,1014,-3,0,"SSW",3.1,"Huairou"
375,2013,3,16,14,138,146,64,59,1200,99,14.9,1013.1,-3,0,"SSE",2.6,"Huairou"
376,2013,3,16,15,134,160,63,71,1399,99,14.5,1012.4,-3.8,0,"SW",3.6,"Huairou"
377,2013,3,16,16,168,175,61,67,1600,102,13.3,1011.8,-2.7,0,"SSE",2.4,"Huairou"
378,2013,3,16,17,165,172,62,73,1899,102,12.2,1011.6,-2.5,0,"SSW",1.6,"Huairou"
379,2013,3,16,18,192,194,69,82,2500,102,10.9,1011.4,0.6,0,"SE",2.8,"Huairou"
380,2013,3,16,19,208,221,61,88,3000,102,9.6,1011.7,1,0,"WNW",1.9,"Huairou"
381,2013,3,16,20,213,257,43,97,2700,102,9,1011.5,1.2,0,"SSW",0.7,"Huairou"
382,2013,3,16,21,215,225,38,95,NA,102,8,1011,1.4,0,"ESE",1.2,"Huairou"
383,2013,3,16,22,224,233,34,85,2200,102,6,1010.1,1.3,0,"NE",0.9,"Huairou"
384,2013,3,16,23,240,182,31,73,2000,102,5.2,1009.4,1.5,0,"NNW",0.6,"Huairou"
385,2013,3,17,0,208,183,27,64,1899,102,5.1,1009,1.4,0,"NNW",0,"Huairou"
386,2013,3,17,1,229,161,25,80,2000,102,5,1008.4,1.5,0,"NW",1.1,"Huairou"
387,2013,3,17,2,216,180,26,74,1899,102,5.3,1006.8,0.7,0,"NE",1.5,"Huairou"
388,2013,3,17,3,216,171,38,81,NA,102,4.8,1005.7,0.9,0,"SW",0.8,"Huairou"
389,2013,3,17,4,173,175,39,81,1800,102,4,1005.1,0.7,0,"WNW",0.8,"Huairou"
390,2013,3,17,5,173,180,27,73,1800,102,3.9,1004.4,0.2,0,"ESE",0.4,"Huairou"
391,2013,3,17,6,174,180,35,84,1899,102,2.9,1003.2,0.5,0,"WNW",0.9,"Huairou"
392,2013,3,17,7,172,186,29,80,2299,102,3.5,1002.8,0.5,0,"WNW",1,"Huairou"
393,2013,3,17,8,188,225,22,78,2299,102,6.5,1002.5,-0.5,0,"SSE",1.1,"Huairou"
394,2013,3,17,9,197,209,42,81,2200,102,8.4,1001.8,-0.4,0,"ESE",1.5,"Huairou"
395,2013,3,17,10,248,258,112,105,2299,102,9.7,1000.4,0,0,"SSW",1.8,"Huairou"
396,2013,3,17,11,220,263,137,102,2500,102,11,998.9,0.7,0,"S",2.4,"Huairou"
397,2013,3,17,12,235,278,140,99,2700,102,12.6,997.3,1,0,"SSE",2.3,"Huairou"
398,2013,3,17,13,250,299,148,99,2600,102,13.5,995.6,1.5,0,"SE",2.1,"Huairou"
399,2013,3,17,14,316,325,139,97,2500,102,14.4,994.4,1.6,0,"SSE",2.2,"Huairou"
400,2013,3,17,15,348,353,125,112,2600,103,14.4,994,1.6,0,"NW",0.9,"Huairou"
401,2013,3,17,16,367,387,116,129,2600,103,13.4,992.8,2,0,"SW",1.2,"Huairou"
402,2013,3,17,17,383,417,104,152,2700,103,12.5,992.5,2.1,0,"ENE",2.3,"Huairou"
403,2013,3,17,18,413,472,71,159,2799,103,10.1,993.1,2.2,0,"W",1.2,"Huairou"
404,2013,3,17,19,372,414,61,163,3100,38,8.3,993.4,1.9,0,"WNW",1.2,"Huairou"
405,2013,3,17,20,374,406,37,168,3500,103,7.3,993.5,1.8,0,"WNW",2.2,"Huairou"
406,2013,3,17,21,409,423,29,141,3700,103,6.9,993.6,1.8,0,"SSE",1,"Huairou"
407,2013,3,17,22,427,364,26,110,3100,103,6.2,992.9,2.3,0,"ESE",0.6,"Huairou"
408,2013,3,17,23,419,353,25,121,3200,103,4.5,993.2,1.7,0,"W",2.3,"Huairou"
409,2013,3,18,0,390,354,20,85,2799,103,4.7,993.5,2.2,0,"N",0.9,"Huairou"
410,2013,3,18,1,384,308,17,81,2799,103,4.7,993.8,2.2,0,"SW",1.1,"Huairou"
411,2013,3,18,2,387,305,16,103,3000,103,4.9,993.6,1.6,0,"SE",2.6,"Huairou"
412,2013,3,18,3,380,314,18,78,2600,103,7.3,994.2,-1.9,0,"W",1.2,"Huairou"
413,2013,3,18,4,370,315,16,94,2600,103,9,994.5,-7.3,0,"NNE",3.4,"Huairou"
414,2013,3,18,5,105,295,28,25,600,103,8.3,996.1,-12.2,0,"N",6.7,"Huairou"
415,2013,3,18,6,3,6,14,9,300,103,6.7,998.5,-14.1,0,"N",4.6,"Huairou"
416,2013,3,18,7,8,6,7,8,300,103,6.7,999.7,-16,0,"N",2.9,"Huairou"
417,2013,3,18,8,3,6,4,8,100,103,7.6,1000.2,-16,0,"N",3.2,"Huairou"
418,2013,3,18,9,8,6,4,11,100,103,8.3,1000.7,-18.6,0,"NNE",4.1,"Huairou"
419,2013,3,18,10,12,6,3,8,100,103,8.5,1000.9,-20.4,0,"NE",3.9,"Huairou"
420,2013,3,18,11,6,6,3,6,100,103,10.7,1000.7,-19.8,0,"W",3,"Huairou"
421,2013,3,18,12,3,6,3,6,100,103,11,999.9,-19.5,0,"W",5.6,"Huairou"
422,2013,3,18,13,3,6,3,5,100,103,11.4,998.6,-19.2,0,"NW",2.7,"Huairou"
423,2013,3,18,14,3,6,3,4,100,103,11.8,997.1,-18.9,0,"S",4,"Huairou"
424,2013,3,18,15,3,6,3,5,100,95,11.6,996.7,-16.9,0,"S",3.9,"Huairou"
425,2013,3,18,16,4,6,3,5,100,93,10.1,996.2,-18.1,0,"SSE",5.9,"Huairou"
426,2013,3,18,17,3,11,3,17,200,86,9.2,996.8,-17,0,"SSE",3.8,"Huairou"
427,2013,3,18,18,22,62,6,28,200,74,7.7,997.8,-4.1,0,"S",5.9,"Huairou"
428,2013,3,18,19,28,265,11,40,400,55,5.7,999.5,-4.2,0,"SSE",6.9,"Huairou"
429,2013,3,18,20,64,296,22,60,800,25,3.8,1001.1,-4.9,0,"SSE",4.7,"Huairou"
430,2013,3,18,21,47,128,17,43,700,35,2.3,1001.5,-5.1,0,"SSE",2.9,"Huairou"
431,2013,3,18,22,27,31,11,28,500,49,1.9,1002,-5.7,0,"SSE",2.7,"Huairou"
432,2013,3,18,23,27,31,11,28,500,50,0.9,1002.8,-4.7,0,"ESE",2.1,"Huairou"
433,2013,3,19,0,26,6,10,29,600,41,-0.6,1003.1,-1.2,0.2,"ESE",0.9,"Huairou"
434,2013,3,19,1,4,17,9,32,500,36,-0.6,1003.2,-0.9,0.1,"NNE",1.2,"Huairou"
435,2013,3,19,2,19,32,4,33,500,31,-0.7,1002.5,-1.1,0.1,"N",0.2,"Huairou"
436,2013,3,19,3,8,10,3,33,500,29,-0.6,1002.6,-0.9,0,"S",0.6,"Huairou"
437,2013,3,19,4,30,6,3,31,500,30,-0.6,1002.8,-0.9,0,"W",1.4,"Huairou"
438,2013,3,19,5,33,6,3,31,500,28,-0.9,1002.7,-1.3,0,"N",1.1,"Huairou"
439,2013,3,19,6,32,7,3,29,500,26,-0.3,1003.3,-1,0,"ENE",2,"Huairou"
440,2013,3,19,7,39,6,3,29,700,22,0.7,1004.1,-2.4,0,"NNE",1.4,"Huairou"
441,2013,3,19,8,43,24,4,46,700,16,1.9,1004.5,-2.6,0,"NE",2.5,"Huairou"
442,2013,3,19,9,46,19,7,34,600,32,3.1,1004.8,-1.8,0,"W",2.6,"Huairou"
443,2013,3,19,10,55,31,9,26,500,41,3.2,1004.7,-1.9,0,"SSW",0.9,"Huairou"
444,2013,3,19,11,55,37,8,26,500,35,3.2,1004.9,-1.2,0,"SE",1.5,"Huairou"
445,2013,3,19,12,36,36,6,28,500,32,2.4,1004.4,2.3,0.8,"NE",3.1,"Huairou"
446,2013,3,19,13,40,48,3,32,500,35,3.1,1004.5,2.2,0.2,"NE",2.9,"Huairou"
447,2013,3,19,14,38,13,3,25,400,48,2.7,1004.7,2.1,0.7,"ENE",4.5,"Huairou"
448,2013,3,19,15,34,13,3,22,400,54,2.4,1005.4,2.1,0.5,"ENE",3.7,"Huairou"
449,2013,3,19,16,23,6,3,23,400,56,2.1,1006.4,2.1,0.7,"NE",2.5,"Huairou"
450,2013,3,19,17,25,6,3,27,400,52,1.8,1007.1,1.8,0.6,"ENE",3,"Huairou"
451,2013,3,19,18,29,6,3,31,400,47,1.5,1008.4,1.5,0.3,"ENE",2.9,"Huairou"
452,2013,3,19,19,21,6,3,36,400,42,0.4,1009.8,0.4,0.7,"ENE",4.1,"Huairou"
453,2013,3,19,20,19,6,3,25,400,55,0.2,1011,0.2,0.6,"ENE",3.8,"Huairou"
454,2013,3,19,21,18,6,3,21,300,63,0.1,1012.1,0.1,0.8,"ESE",3.6,"Huairou"
455,2013,3,19,22,17,6,3,26,400,55,0,1012.8,0,1,"ESE",3.4,"Huairou"
456,2013,3,19,23,17,6,3,26,400,54,-1.3,1013.3,-1.3,0.8,"ENE",4.2,"Huairou"
457,2013,3,20,0,19,6,3,19,300,67,-1.7,1014.2,-1.7,0.1,"ENE",3.3,"Huairou"
458,2013,3,20,1,12,6,3,12,200,78,-1.9,1014.9,-1.9,0.3,"E",1.1,"Huairou"
459,2013,3,20,2,10,6,3,11,200,78,-1.8,1015.1,-1.8,3.1,"WSW",1.2,"Huairou"
460,2013,3,20,3,8,6,3,14,200,71,-2.3,1015.3,-2.3,0,"W",2,"Huairou"
461,2013,3,20,4,9,6,3,14,200,70,-3.3,1015.7,-3.3,0,"NW",0.9,"Huairou"
462,2013,3,20,5,20,6,3,15,400,59,-4.8,1015.9,-4.8,0,"N",1,"Huairou"
463,2013,3,20,6,14,6,3,16,500,53,-4.8,1016.4,-4.8,0,"N",0.2,"Huairou"
464,2013,3,20,7,23,6,3,26,700,39,-3.5,1016.8,-3.5,0,"N",0.1,"Huairou"
465,2013,3,20,8,42,43,3,57,1200,11,-1.8,1017.3,-1.8,0,"N",0.1,"Huairou"
466,2013,3,20,9,49,54,3,46,1100,26,-0.2,1017.4,-2.4,0,"ESE",1.5,"Huairou"
467,2013,3,20,10,59,73,3,47,1100,34,0.8,1017,-1.1,0,"ESE",2.5,"Huairou"
468,2013,3,20,11,54,6,7,46,700,46,2.6,1016,-2.7,0,"SE",2,"Huairou"
469,2013,3,20,12,62,35,10,41,600,62,4,1014.9,-9.4,0,"SW",3.6,"Huairou"
470,2013,3,20,13,27,6,17,18,200,83,5.3,1013.6,-9,0,"SW",4.1,"Huairou"
471,2013,3,20,14,13,6,15,10,100,89,6.3,1012.6,-9.2,0,"SW",4.7,"Huairou"
472,2013,3,20,15,3,6,13,10,100,91,6,1012,-8.3,0,"SSW",3.6,"Huairou"
473,2013,3,20,16,4,22,15,17,200,86,5.1,1011.5,-7.7,0,"SW",4,"Huairou"
474,2013,3,20,17,27,35,14,25,400,84,4,1011.3,-6.3,0,"SSW",2.3,"Huairou"
475,2013,3,20,18,41,52,9,32,600,74,2.7,1011.1,-5.7,0,"W",0.9,"Huairou"
476,2013,3,20,19,37,52,7,42,700,57,1,1011.1,-3.9,0,"WNW",1.3,"Huairou"
477,2013,3,20,20,66,71,6,63,900,29,0.2,1010.9,-3.2,0,"WNW",1.7,"Huairou"
478,2013,3,20,21,82,86,6,67,1000,18,-0.7,1010.6,-2.4,0,"WNW",1,"Huairou"
479,2013,3,20,22,93,98,4,73,1300,4,-0.7,1010.1,-1.1,0,"NW",0.8,"Huairou"
480,2013,3,20,23,84,98,3,73,1300,2,0,1009.4,-2.7,0,"NE",1.5,"Huairou"
481,2013,3,21,0,87,108,3,71,1800,2,0.4,1008.9,-3.5,0,"ENE",1.1,"Huairou"
482,2013,3,21,1,99,104,4,78,1300,2,0.1,1008.1,-3.6,0,"NE",1.3,"Huairou"
483,2013,3,21,2,110,105,5,63,1100,6,0.2,1007.2,-3.5,0,"NE",0.8,"Huairou"
484,2013,3,21,3,85,91,4,63,NA,NA,0.3,1006.2,-4,0,"NE",0.6,"Huairou"
485,2013,3,21,4,102,91,4,64,1000,10,0,1005.6,-4.6,0,"NW",0.9,"Huairou"
486,2013,3,21,5,82,86,6,55,1200,9,-1,1004.9,-4.5,0,"NNE",1.5,"Huairou"
487,2013,3,21,6,90,94,5,58,1399,4,-1.4,1004.4,-3.1,0,"W",0.9,"Huairou"
488,2013,3,21,7,88,102,4,63,1800,2,-0.1,1003.7,-2.5,0,"WNW",0.9,"Huairou"
489,2013,3,21,8,92,108,6,60,1899,2,1,1003,-4.4,0,"E",0.8,"Huairou"
490,2013,3,21,9,100,82,14,55,1600,17,1.6,1002.4,-5.1,0,"E",1.7,"Huairou"
491,2013,3,21,10,78,91,22,52,1399,23,2.4,1001.4,-4.6,0,"E",0.7,"Huairou"
492,2013,3,21,11,81,104,28,54,1300,26,4.3,1000.2,-3.7,0,"NW",1.1,"Huairou"
493,2013,3,21,12,116,120,37,53,1300,32,5.8,999.2,-3.8,0,"ESE",3.2,"Huairou"
494,2013,3,21,13,132,136,52,52,1200,49,7,997.9,-2.7,0,"SW",2.7,"Huairou"
495,2013,3,21,14,137,149,62,49,1000,65,7.1,997,-2.9,0,"SSW",2.5,"Huairou"
496,2013,3,21,15,163,170,55,52,1100,78,6.8,996.9,-2.9,0,"SW",1.4,"Huairou"
497,2013,3,21,16,142,173,46,68,1200,65,6.9,996.7,-2.8,0,"W",1.2,"Huairou"
498,2013,3,21,17,173,176,37,76,1300,59,6,997.4,-2.6,0,"W",0.2,"Huairou"
499,2013,3,21,18,176,176,32,84,1399,52,4.2,998.5,-1,0,"WNW",1.5,"Huairou"
500,2013,3,21,19,183,197,20,87,1500,37,3.5,999.5,-1.3,0,"W",1,"Huairou"
501,2013,3,21,20,178,180,16,78,1399,32,3.3,1000.4,-1.5,0,"SSE",1.2,"Huairou"
502,2013,3,21,21,150,165,13,53,1500,31,3.7,1001.6,-1.7,0,"N",2.5,"Huairou"
503,2013,3,21,22,149,156,10,52,1300,37,7,1002.8,-2.2,0,"ENE",3.1,"Huairou"
504,2013,3,21,23,139,153,8,60,1500,25,4.6,1003.7,-2.3,0,"ESE",1.7,"Huairou"
505,2013,3,22,0,156,157,18,54,1500,42,7.2,1004.6,-8.4,0,"NNW",2.5,"Huairou"
506,2013,3,22,1,144,131,19,45,1200,46,7.4,1005.8,-9.5,0,"N",3.3,"Huairou"
507,2013,3,22,2,87,131,19,47,1100,41,6.5,1006.5,-10.7,0,"N",4.7,"Huairou"
508,2013,3,22,3,25,128,19,14,400,77,5.6,1006.7,-10.7,0,"N",5.9,"Huairou"
509,2013,3,22,4,124,125,23,58,300,80,4.2,1007.7,-9.9,0,"ENE",2.8,"Huairou"
510,2013,3,22,5,3,6,11,11,300,73,2.9,1008.6,-11.1,0,"NE",4.7,"Huairou"
511,2013,3,22,6,3,6,10,22,300,57,3.1,1009.8,-12.4,0,"NE",3.2,"Huairou"
512,2013,3,22,7,10,114,12,30,400,51,3.9,1010.9,-13,0,"ENE",3.8,"Huairou"
